campaign_id,treated_upc,n_stores,incr_units_total,units_ci_lo,units_ci_hi,units_p,incr_margin_total,margin_ci_lo,margin_ci_hi,margin_p,pretrend_p,pretrend_pass,placebo_p,placebo_pass,cannibalized_units_total,gross_cannibalization_rate,qvalue_units,qvalue_margin,validation_status,decision_class,confidence_tier,decision_reason,priority_rank
25756,1690000012,79,13503.380348652909,13.910693454326331,17.167282031641236,4.57999535451916e-78,425.81567353407166,0.2172133302248567,0.7627997273909584,0.0004305750927626,0.083049658519404,True,0.0022494877717224,False,13756.124999999998,0.5046358994434134,9.826171851513834e-77,0.0005405091589998596,Invalid,Exclude,X,Pre-trend or placebo validation failed.,132
26080,1690000083,71,11634.499255952462,20.26338658020931,26.55552390652092,3.5604110448364115e-48,9985.1955099207,17.55829967837799,22.623573600980972,1.640787708443158e-54,0.4058476554911341,True,0.1829457521874445,True,0.0,0.0,2.270964882652414e-47,9.928869210066289e-54,Valid,Keep,A,"Validated, incremental units and margin are both decisively positive with acceptable cannibalization.",1
26183,1690000301,45,406.3684523809522,0.0573647315540877,1.3319291227397658,0.0326476832807214,-56.64450744047568,-0.3419463851779662,0.1482899494840323,0.4387900120933263,0.0213060418584473,False,0.0729031045522018,True,5437.875,0.9304668849454932,0.03833260325497637,0.4664614542974099,Invalid,Exclude,X,Pre-trend or placebo validation failed.,160
26217,1690000301,57,1545.3684443371883,2.384267556862248,3.6405606861677264,5.485652936104863e-21,117.00967583654948,0.0161222904757444,0.4400557829610957,0.0349411491669074,0.0563919263806346,True,0.7593747172322376,True,170.125,0.0991697173554229,1.523075403436174e-20,0.041025428872587796,Valid,Keep,A,"Validated, incremental units and margin are both decisively positive with acceptable cannibalization.",21
26259,1690000301,38,285.25434618291905,0.006643648152529,1.3582096828662222,0.0477898394241234,-145.70116726055528,-0.7158486829520594,0.018713911370455,0.0628715403850557,0.545565874479589,True,0.1374430910854584,True,65.125,0.185869974099446,0.05528628482398589,0.07237894405303973,Valid,Monitor,C,Validated but not statistically decisive on units and/or margin after FDR correction.,53
26406,1690000301,66,1114.2234126984197,1.2455217367642626,2.1309128471703422,7.760829067792592e-14,-201.9489172335615,-0.510518704638073,-0.1014477112212041,0.0033669137094058,0.0195881405152068,False,0.1593601505695724,True,21.857142857142858,0.0192390783824782,1.5521658135585184e-13,0.004074828899588558,Invalid,Exclude,X,Pre-trend or placebo validation failed.,168
26614,1690000302,66,2019.564437984499,2.756910833404307,4.042969429169762,3.650380480441623e-25,156.13767372646817,0.0653244099915062,0.4603916631615852,0.0091039843979144,0.5111971709157446,True,0.0418596909995189,False,201.5,0.0907222665646075,1.213365906174962e-24,0.010906296029988825,Invalid,Exclude,X,Pre-trend or placebo validation failed.,148
26692,1690000302,68,525.9739087301618,0.5037902525680755,1.706184153861176,0.000315326557654,-352.07423214285365,-1.021197716922959,-0.4581057794755859,2.61826354724225e-07,0.0229849525192019,False,0.0450381234739529,False,9940.125,0.9497449896740964,0.00040225441949375137,3.91082403258969e-07,Invalid,Exclude,X,Pre-trend or placebo validation failed.,171
26713,1690000302,71,515.0545351473957,0.311326300985969,1.1395315444996523,0.000595878242838,-1070.9931666666737,-1.8010468388061418,-1.2158353208182908,5.303089208826746e-24,0.3473176547730972,True,0.5968165177693283,True,15.857142857142856,0.0298677605223204,0.0007480173686689787,1.4899155396227525e-23,Valid,Redesign,B,"Drives volume but loses margin ($-1,071) — review discount depth, cost structure, or eligible assortment.",39
27988,1690001601,45,-8030.730723054285,-20.76899977499786,-8.97444734742542,7.707646574923885e-07,-8881.213454741803,-19.71012533328392,-13.183257832426465,5.206014704941116e-23,0.0125317397539627,False,0.8839402971844209,True,8563.0,,1.1298165165726937e-06,1.3961584890523902e-22,Invalid,Exclude,X,Pre-trend or placebo validation failed.,226
28154,1690001601,75,22881.631492302025,24.39859323196211,31.07202856755796,1.1337164742361654e-59,2404.453268556065,2.4651604882989977,3.3638171324429775,5.0101275970057325e-37,7.335249367010664e-07,False,0.0021699770203327,False,14379.25,0.3859074027266559,1.0290657227682116e-58,1.9383444473661525e-36,Invalid,Exclude,X,Pre-trend or placebo validation failed.,99
28466,1690001751,65,2384.798484347422,3.955714045961228,6.526916654467,1.3422976584692316e-15,-482.07481553129975,-1.326158639866698,-0.7928515382928614,6.829272052544853e-15,0.0041157091485597,False,0.0011994050700359,False,525.875,0.1806712442422589,2.8284129232030234e-15,1.3210722986890044e-14,Invalid,Exclude,X,Pre-trend or placebo validation failed.,176
28480,1690001751,65,5398.55913948253,7.691832705443453,10.764779737231862,5.451063354883271e-32,96.54202809804843,0.0113933689105463,0.3186648468092773,0.0352641905199488,0.0012104582049766,False,6.6237298452146944e-06,False,213.5,0.0380430773613847,2.14408491958742e-31,0.0411997473401382,Invalid,Exclude,X,Pre-trend or placebo validation failed.,151
28526,1690001751,66,4471.845235818993,6.0233999392367625,9.033318026483752,1.0772039689864763e-22,1642.1653460803043,2.371429436560802,3.157746812867831,3.2731267803803346e-43,0.4506572200737647,True,0.7335829584931829,True,0.0,0.0,3.2592325215488256e-22,1.4304776299439982e-42,Valid,Keep,A,"Validated, incremental units and margin are both decisively positive with acceptable cannibalization.",7
